date,forecast_units,lower_units,upper_units,model,dimension,entity
2026-05-12,139.0,118.3,159.7,Naive,product_id,15
2026-05-13,139.0,118.3,159.7,Naive,product_id,15
2026-05-14,139.0,118.3,159.7,Naive,product_id,15
2026-05-01,112.0,88.3,135.7,Seasonal naive,product_id,16
2026-05-02,194.0,170.3,217.7,Seasonal naive,product_id,16
2026-05-03,145.0,121.3,168.7,Seasonal naive,product_id,16
2026-05-04,126.0,102.3,149.7,Seasonal naive,product_id,16
2026-05-05,123.0,99.3,146.7,Seasonal naive,product_id,16
2026-05-06,122.0,98.3,145.7,Seasonal naive,product_id,16
2026-05-07,114.0,90.3,137.7,Seasonal naive,product_id,16
2026-05-08,112.0,88.3,135.7,Seasonal naive,product_id,16
2026-05-09,194.0,170.3,217.7,Seasonal naive,product_id,16
2026-05-10,145.0,121.3,168.7,Seasonal naive,product_id,16
2026-05-11,126.0,102.3,149.7,Seasonal naive,product_id,16
2026-05-12,123.0,99.3,146.7,Seasonal naive,product_id,16
2026-05-13,122.0,98.3,145.7,Seasonal naive,product_id,16
2026-05-14,114.0,90.3,137.7,Seasonal naive,product_id,16
2026-05-01,117.0,80.3,153.7,Seasonal naive,product_id,17
2026-05-02,167.0,130.3,203.7,Seasonal naive,product_id,17
2026-05-03,154.0,117.3,190.7,Seasonal naive,product_id,17
2026-05-04,114.0,77.3,150.7,Seasonal naive,product_id,17
2026-05-05,96.0,59.3,132.7,Seasonal naive,product_id,17
2026-05-06,112.0,75.3,148.7,Seasonal naive,product_id,17
2026-05-07,120.0,83.3,156.7,Seasonal naive,product_id,17
2026-05-08,117.0,80.3,153.7,Seasonal naive,product_id,17
2026-05-09,167.0,130.3,203.7,Seasonal naive,product_id,17
2026-05-10,154.0,117.3,190.7,Seasonal naive,product_id,17
2026-05-11,114.0,77.3,150.7,Seasonal naive,product_id,17
2026-05-12,96.0,59.3,132.7,Seasonal naive,product_id,17
2026-05-13,112.0,75.3,148.7,Seasonal naive,product_id,17
2026-05-14,120.0,83.3,156.7,Seasonal naive,product_id,17
2026-05-01,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-02,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-03,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-04,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-05,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-06,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-07,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-08,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-09,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-10,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-11,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-12,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-13,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-14,107.0,74.19999999999999,139.8,Naive,product_id,18
2026-05-01,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-02,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-03,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-04,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-05,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-06,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-07,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-08,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-09,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-10,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-11,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-12,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-13,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-14,106.43158917657473,79.18923682733381,133.67394152581565,Exponential smoothing,product_id,19
2026-05-01,101.0,76.29999999999998,125.70000000000002,Seasonal naive,product_id,20
2026-05-02,148.0,123.29999999999998,172.70000000000002,Seasonal naive,product_id,20
2026-05-03,100.0,75.29999999999998,124.70000000000002,Seasonal naive,product_id,20
2026-05-04,104.0,79.29999999999998,128.70000000000002,Seasonal naive,product_id,20
2026-05-05,87.0,62.29999999999999,111.70000000000002,Seasonal naive,product_id,20
2026-05-06,93.0,68.29999999999998,117.70000000000002,Seasonal naive,product_id,20
2026-05-07,86.0,61.29999999999999,110.70000000000002,Seasonal naive,product_id,20
2026-05-08,101.0,76.29999999999998,125.70000000000002,Seasonal naive,product_id,20
2026-05-09,148.0,123.29999999999998,172.70000000000002,Seasonal naive,product_id,20
2026-05-10,100.0,75.29999999999998,124.70000000000002,Seasonal naive,product_id,20
2026-05-11,104.0,79.29999999999998,128.70000000000002,Seasonal naive,product_id,20
2026-05-12,87.0,62.29999999999999,111.70000000000002,Seasonal naive,product_id,20
2026-05-13,93.0,68.29999999999998,117.70000000000002,Seasonal naive,product_id,20
2026-05-14,86.0,61.29999999999999,110.70000000000002,Seasonal naive,product_id,20
2026-05-01,86.0,67.3,104.7,Seasonal naive,product_id,21
2026-05-02,133.0,114.3,151.7,Seasonal naive,product_id,21
2026-05-03,112.0,93.3,130.7,Seasonal naive,product_id,21
2026-05-04,84.0,65.3,102.7,Seasonal naive,product_id,21
2026-05-05,100.0,81.3,118.7,Seasonal naive,product_id,21
2026-05-06,75.0,56.3,93.7,Seasonal naive,product_id,21
2026-05-07,90.0,71.3,108.7,Seasonal naive,product_id,21
2026-05-08,86.0,67.3,104.7,Seasonal naive,product_id,21
2026-05-09,133.0,114.3,151.7,Seasonal naive,product_id,21
2026-05-10,112.0,93.3,130.7,Seasonal naive,product_id,21
2026-05-11,84.0,65.3,102.7,Seasonal naive,product_id,21
2026-05-12,100.0,81.3,118.7,Seasonal naive,product_id,21
2026-05-13,75.0,56.3,93.7,Seasonal naive,product_id,21
2026-05-14,90.0,71.3,108.7,Seasonal naive,product_id,21
2026-05-01,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-02,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-03,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-04,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-05,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-06,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-07,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-08,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-09,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-10,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-11,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-12,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-13,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-14,92.14285714285714,59.071428571428555,125.21428571428572,Moving average,product_id,22
2026-05-01,79.0,59.3,98.7,Seasonal naive,product_id,23
2026-05-02,130.0,110.3,149.7,Seasonal naive,product_id,23
2026-05-03,98.0,78.3,117.7,Seasonal naive,product_id,23
2026-05-04,83.0,63.3,102.7,Seasonal naive,product_id,23
2026-05-05,89.0,69.3,108.7,Seasonal naive,product_id,23
2026-05-06,88.0,68.3,107.7,Seasonal naive,product_id,23
2026-05-07,94.0,74.3,113.7,Seasonal naive,product_id,23
2026-05-08,79.0,59.3,98.7,Seasonal naive,product_id,23
2026-05-09,130.0,110.3,149.7,Seasonal naive,product_id,23
2026-05-10,98.0,78.3,117.7,Seasonal naive,product_id,23
2026-05-11,83.0,63.3,102.7,Seasonal naive,product_id,23
2026-05-12,89.0,69.3,108.7,Seasonal naive,product_id,23
2026-05-13,88.0,68.3,107.7,Seasonal naive,product_id,23
2026-05-14,94.0,74.3,113.7,Seasonal naive,product_id,23
2026-05-01,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-02,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-03,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-04,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-05,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-06,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-07,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-08,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-09,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-10,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-11,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-12,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-13,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-14,81.83074619330556,55.21316316286668,108.44832922374444,Exponential smoothing,product_id,24
2026-05-01,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-02,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-03,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-04,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-05,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-06,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-07,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-08,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-09,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-10,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-11,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-12,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-13,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-14,79.71428571428571,60.71428571428571,98.71428571428571,Moving average,product_id,25
2026-05-01,80.0,60.3,99.7,Seasonal naive,product_id,26
2026-05-02,75.0,55.3,94.7,Seasonal naive,product_id,26
2026-05-03,92.0,72.3,111.7,Seasonal naive,product_id,26
2026-05-04,57.0,37.3,76.7,Seasonal naive,product_id,26
2026-05-05,61.0,41.3,80.7,Seasonal naive,product_id,26
2026-05-06,72.0,52.3,91.7,Seasonal naive,product_id,26
2026-05-07,76.0,56.3,95.7,Seasonal naive,product_id,26
2026-05-08,80.0,60.3,99.7,Seasonal naive,product_id,26
2026-05-09,75.0,55.3,94.7,Seasonal naive,product_id,26
2026-05-10,92.0,72.3,111.7,Seasonal naive,product_id,26
2026-05-11,57.0,37.3,76.7,Seasonal naive,product_id,26
2026-05-12,61.0,41.3,80.7,Seasonal naive,product_id,26
2026-05-13,72.0,52.3,91.7,Seasonal naive,product_id,26
2026-05-14,76.0,56.3,95.7,Seasonal naive,product_id,26
2026-05-01,103.0,84.6,121.4,Naive,product_id,27
2026-05-02,103.0,84.6,121.4,Naive,product_id,27
2026-05-03,103.0,84.6,121.4,Naive,product_id,27
2026-05-04,103.0,84.6,121.4,Naive,product_id,27
2026-05-05,103.0,84.6,121.4,Naive,product_id,27
2026-05-06,103.0,84.6,121.4,Naive,product_id,27
2026-05-07,103.0,84.6,121.4,Naive,product_id,27
2026-05-08,103.0,84.6,121.4,Naive,product_id,27
2026-05-09,103.0,84.6,121.4,Naive,product_id,27
2026-05-10,103.0,84.6,121.4,Naive,product_id,27
2026-05-11,103.0,84.6,121.4,Naive,product_id,27
2026-05-12,103.0,84.6,121.4,Naive,product_id,27
2026-05-13,103.0,84.6,121.4,Naive,product_id,27
2026-05-14,103.0,84.6,121.4,Naive,product_id,27
2026-05-01,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-02,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-03,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-04,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-05,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-06,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-07,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-08,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-09,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-10,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-11,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-12,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-13,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-14,75.18070527164551,54.032669994448455,96.32874054884256,Exponential smoothing,product_id,28
2026-05-01,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-02,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-03,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-04,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-05,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-06,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-07,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-08,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-09,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-10,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-11,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-12,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-13,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-14,67.0,50.44285714285714,83.55714285714285,Moving average,product_id,29
2026-05-01,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-02,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-03,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-04,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-05,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-06,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-07,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-08,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-09,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-10,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-11,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-12,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-13,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-14,66.9099986599477,45.09687108015484,88.72312623974057,Exponential smoothing,product_id,30
2026-05-01,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-02,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-03,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-04,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-05,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-06,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-07,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-08,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-09,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-10,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-11,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-12,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-13,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-14,79.71428571428571,58.04285714285713,101.38571428571429,Moving average,product_id,31
2026-05-01,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-02,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-03,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-04,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-05,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-06,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-07,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-08,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-09,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-10,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-11,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-12,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-13,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-14,61.142857142857146,42.971428571428575,79.31428571428572,Moving average,product_id,32
2026-05-01,51.0,31.69999999999999,70.30000000000001,Seasonal naive,product_id,33
2026-05-02,67.0,47.69999999999999,86.30000000000001,Seasonal naive,product_id,33
2026-05-03,67.0,47.69999999999999,86.30000000000001,Seasonal naive,product_id,33
2026-05-04,88.0,68.69999999999999,107.30000000000001,Seasonal naive,product_id,33
2026-05-05,55.0,35.69999999999999,74.30000000000001,Seasonal naive,product_id,33
2026-05-06,49.0,29.69999999999999,68.30000000000001,Seasonal naive,product_id,33
2026-05-07,46.0,26.69999999999999,65.30000000000001,Seasonal naive,product_id,33
2026-05-08,51.0,31.69999999999999,70.30000000000001,Seasonal naive,product_id,33
2026-05-09,67.0,47.69999999999999,86.30000000000001,Seasonal naive,product_id,33
2026-05-10,67.0,47.69999999999999,86.30000000000001,Seasonal naive,product_id,33
2026-05-11,88.0,68.69999999999999,107.30000000000001,Seasonal naive,product_id,33
2026-05-12,55.0,35.69999999999999,74.30000000000001,Seasonal naive,product_id,33
2026-05-13,49.0,29.69999999999999,68.30000000000001,Seasonal naive,product_id,33
2026-05-14,46.0,26.69999999999999,65.30000000000001,Seasonal naive,product_id,33
2026-05-01,60.0,38.3,81.7,Seasonal naive,product_id,34
2026-05-02,56.0,34.3,77.7,Seasonal naive,product_id,34
2026-05-03,69.0,47.3,90.7,Seasonal naive,product_id,34
2026-05-04,57.0,35.3,78.7,Seasonal naive,product_id,34
2026-05-05,69.0,47.3,90.7,Seasonal naive,product_id,34
2026-05-06,50.0,28.299999999999997,71.7,Seasonal naive,product_id,34
2026-05-07,55.0,33.3,76.7,Seasonal naive,product_id,34
2026-05-08,60.0,38.3,81.7,Seasonal naive,product_id,34
2026-05-09,56.0,34.3,77.7,Seasonal naive,product_id,34
2026-05-10,69.0,47.3,90.7,Seasonal naive,product_id,34
2026-05-11,57.0,35.3,78.7,Seasonal naive,product_id,34
2026-05-12,69.0,47.3,90.7,Seasonal naive,product_id,34
2026-05-13,50.0,28.299999999999997,71.7,Seasonal naive,product_id,34
2026-05-14,55.0,33.3,76.7,Seasonal naive,product_id,34
2026-05-01,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-02,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-03,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-04,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-05,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-06,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-07,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-08,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-09,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-10,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-11,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-12,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-13,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-14,58.714285714285715,49.42857142857143,68.0,Moving average,product_id,35
2026-05-01,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-02,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-03,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-04,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-05,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-06,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-07,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-08,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-09,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-10,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-11,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-12,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-13,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-14,51.42857142857143,41.01428571428571,61.84285714285715,Moving average,product_id,36
2026-05-01,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-02,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-03,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-04,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-05,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-06,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-07,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-08,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-09,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-10,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-11,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-12,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-13,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-14,53.857142857142854,42.8,64.91428571428571,Moving average,product_id,37
2026-05-01,36.0,15.599999999999987,56.40000000000001,Seasonal naive,product_id,38
2026-05-02,70.0,49.59999999999999,90.4,Seasonal naive,product_id,38
2026-05-03,67.0,46.59999999999999,87.4,Seasonal naive,product_id,38
2026-05-04,46.0,25.599999999999987,66.4,Seasonal naive,product_id,38
2026-05-05,52.0,31.599999999999987,72.4,Seasonal naive,product_id,38
2026-05-06,62.0,41.59999999999999,82.4,Seasonal naive,product_id,38
2026-05-07,43.0,22.599999999999987,63.40000000000001,Seasonal naive,product_id,38
2026-05-08,36.0,15.599999999999987,56.40000000000001,Seasonal naive,product_id,38
2026-05-09,70.0,49.59999999999999,90.4,Seasonal naive,product_id,38
2026-05-10,67.0,46.59999999999999,87.4,Seasonal naive,product_id,38
2026-05-11,46.0,25.599999999999987,66.4,Seasonal naive,product_id,38
2026-05-12,52.0,31.599999999999987,72.4,Seasonal naive,product_id,38
2026-05-13,62.0,41.59999999999999,82.4,Seasonal naive,product_id,38
2026-05-14,43.0,22.599999999999987,63.40000000000001,Seasonal naive,product_id,38
2026-05-01,42.0,29.9,54.1,Seasonal naive,product_id,39
2026-05-02,71.0,58.9,83.10000000000001,Seasonal naive,product_id,39
2026-05-03,52.0,39.9,64.10000000000001,Seasonal naive,product_id,39
2026-05-04,48.0,35.9,60.1,Seasonal naive,product_id,39
2026-05-05,39.0,26.9,51.1,Seasonal naive,product_id,39
2026-05-06,31.0,18.9,43.1,Seasonal naive,product_id,39
2026-05-07,61.0,48.9,73.10000000000001,Seasonal naive,product_id,39
2026-05-08,42.0,29.9,54.1,Seasonal naive,product_id,39
2026-05-09,71.0,58.9,83.10000000000001,Seasonal naive,product_id,39
2026-05-10,52.0,39.9,64.10000000000001,Seasonal naive,product_id,39
2026-05-11,48.0,35.9,60.1,Seasonal naive,product_id,39
2026-05-12,39.0,26.9,51.1,Seasonal naive,product_id,39
2026-05-13,31.0,18.9,43.1,Seasonal naive,product_id,39
2026-05-14,61.0,48.9,73.10000000000001,Seasonal naive,product_id,39
