snapshot_id,date,store_id,product_id,opening_stock,received_units,wastage_units,sold_units,closing_stock,demand_units,replenishment_failed,average_demand,demand_std,sold_units_period,average_stock,historical_stockout_rate,replenishment_failures,recent_demand,sku,product,category_id,supplier_id,brand_tier,pack_size,price_inr,unit_cost_inr,shelf_days,supplier,lead_days,demand_trend,planning_demand,safety_stock,reorder_point,target_stock,reorder_quantity,days_of_inventory,inventory_turnover,inventory_value_inr,excess_units,excess_inventory_inr,expected_overstock_risk,health,velocity,slow_moving_value_inr,dead_stock_value_inr,inventory_at_risk_inr,risk_score,risk_level,expected_stockout_date,revenue_at_risk_inr,margin_at_risk_inr,risk_drivers
38080,2026-04-30,0,0,346,139,0,134,351,134,1,155.85714285714286,27.01126553141236,4064,245.14285714285714,0.10714285714285714,10,156.0,SC-0000,Vegetable box 1,0,0,0,1,35.0,24.5,5,Harvest Circle,1,0.1428571428571388,156.0,45.0,201.0,1293.0,0,2.2520623281393215,16.57808857808858,8599.5,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 351; daily planning demand 156.00; lead 1 days; safety 45; failed replenishments 10
38128,2026-04-30,1,8,66,36,0,14,88,14,0,32.035714285714285,9.020479345303531,943,59.714285714285715,0.0,7,29.714285714285715,SC-0008,Vegetable box 3,0,0,0,3,105.0,73.5,5,Harvest Circle,1,-2.3214285714285694,32.035714285714285,15.0,48.0,272.0,0,2.746934225195095,15.791866028708133,6468.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 88; daily planning demand 32.04; lead 1 days; safety 15; failed replenishments 7
38129,2026-04-30,1,9,78,19,0,26,71,26,0,29.178571428571427,8.940352016553607,817,52.607142857142854,0.0,4,27.857142857142858,SC-0009,Breakfast pack 3,1,1,0,3,180.0,147.6,10,Morning Mill,2,-1.3214285714285694,29.178571428571427,21.0,80.0,284.0,213,2.433292533659731,15.530210454854041,10479.6,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,10.5,LOW,2026-05-02,0.0,0.0,Stock 71; daily planning demand 29.18; lead 2 days; safety 21; failed replenishments 4
38130,2026-04-30,1,10,37,54,0,37,54,37,0,25.142857142857142,7.686998574863083,720,43.464285714285715,0.10714285714285714,5,25.714285714285715,SC-0010,Pantry pack 3,2,2,1,3,446.0,289.9,120,Grain Yard,3,0.571428571428573,25.714285714285715,22.0,100.0,280.0,226,2.147727272727273,16.565324568611338,15654.599999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,45.5,MEDIUM,2026-05-02,10321.714285714284,3612.6,Stock 54; daily planning demand 25.71; lead 3 days; safety 22; failed replenishments 5
38131,2026-04-30,1,11,0,0,0,0,0,15,0,24.5,5.633892148483208,594,30.678571428571427,0.17857142857142858,10,23.428571428571427,SC-0011,Home care pack 3,3,3,2,1,255.0,145.35,365,Everyday Works,5,-1.071428571428573,24.5,21.0,144.0,315.0,315,0.0,19.362048894062866,0.0,0.0,0.0,False,Critical Stock,Fast Moving,0.0,0.0,0.0,100.0,CRITICAL,2026-04-30,31237.5,13432.125,Stock 0; daily planning demand 24.50; lead 5 days; safety 21; failed replenishments 10
38132,2026-04-30,1,12,48,23,0,19,52,19,1,22.571428571428573,6.957162956415237,614,36.75,0.07142857142857142,12,22.0,SC-0012,Vegetable box 4,0,0,2,2,119.0,83.3,5,Harvest Circle,1,-0.571428571428573,22.571428571428573,12.0,35.0,193.0,0,2.3037974683544302,16.707482993197278,4331.599999999999,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 52; daily planning demand 22.57; lead 1 days; safety 12; failed replenishments 12
38133,2026-04-30,1,13,51,18,0,19,50,19,0,19.821428571428573,6.158725044998696,555,38.357142857142854,0.0,3,18.857142857142858,SC-0013,Breakfast pack 4,1,1,2,2,204.0,167.28,10,Morning Mill,2,-0.9642857142857153,19.821428571428573,15.0,55.0,194.0,144,2.5225225225225225,14.46927374301676,8364.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,8.5,LOW,2026-05-02,0.0,0.0,Stock 50; daily planning demand 19.82; lead 2 days; safety 15; failed replenishments 3
38134,2026-04-30,1,14,34,23,0,25,32,25,0,19.857142857142858,7.471993564684584,563,30.107142857142858,0.0,2,19.714285714285715,SC-0014,Pantry pack 4,2,2,2,2,374.0,243.1,120,Grain Yard,3,-0.14285714285714235,19.857142857142858,22.0,82.0,221.0,189,1.6115107913669064,18.699881376037958,7779.2,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,60.8,HIGH,2026-05-01,10311.714285714284,3609.1,Stock 32; daily planning demand 19.86; lead 3 days; safety 22; failed replenishments 2
38135,2026-04-30,1,15,20,16,0,35,1,26,1,18.321428571428573,5.228508543294311,538,18.464285714285715,0.07142857142857142,5,17.714285714285715,SC-0015,Home care pack 4,3,3,2,1,255.0,145.35,365,Everyday Works,5,-0.6071428571428577,18.321428571428573,20.0,112.0,240.0,239,0.05458089668615984,29.13733075435203,145.35,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,99.1,CRITICAL,2026-04-30,23104.82142857143,9935.073214285716,Stock 1; daily planning demand 18.32; lead 5 days; safety 20; failed replenishments 5
38136,2026-04-30,1,16,35,18,0,9,44,9,0,16.785714285714285,8.43869896439257,453,31.571428571428573,0.03571428571428571,6,14.142857142857142,SC-0016,Vegetable box 5,0,0,1,2,94.0,65.8,5,Harvest Circle,1,-2.6428571428571423,16.785714285714285,14.0,31.0,149.0,0,2.621276595744681,14.348416289592759,2895.2,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 44; daily planning demand 16.79; lead 1 days; safety 14; failed replenishments 6
38137,2026-04-30,1,17,41,10,0,14,37,14,0,14.571428571428571,3.9761191895520196,408,28.678571428571427,0.0,8,14.571428571428571,SC-0017,Breakfast pack 5,1,1,0,1,60.0,49.2,10,Morning Mill,2,0.0,14.571428571428571,10.0,40.0,142.0,105,2.5392156862745097,14.2266500622665,1820.4,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,5.5,LOW,2026-05-02,0.0,0.0,Stock 37; daily planning demand 14.57; lead 2 days; safety 10; failed replenishments 8
38138,2026-04-30,1,18,34,0,0,7,27,7,0,15.035714285714286,4.050442525957461,420,21.928571428571427,0.03571428571428571,6,13.857142857142858,SC-0018,Pantry pack 5,2,2,2,3,561.0,364.65,120,Grain Yard,3,-1.1785714285714288,15.035714285714286,12.0,58.0,163.0,136,1.7957244655581948,19.153094462540718,9845.55,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,52.7,HIGH,2026-05-01,10158.107142857145,3555.337500000001,Stock 27; daily planning demand 15.04; lead 3 days; safety 12; failed replenishments 6
38139,2026-04-30,1,19,34,16,0,11,39,11,0,13.892857142857142,5.8836829339899746,369,16.607142857142858,0.10714285714285714,5,13.714285714285714,SC-0019,Home care pack 5,3,3,1,3,608.0,346.56,365,Everyday Works,5,-0.17857142857142883,13.892857142857142,22.0,92.0,189.0,150,2.8071979434447303,22.219354838709677,13515.84,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,57.4,HIGH,2026-05-02,18522.28571428571,7964.582857142856,Stock 39; daily planning demand 13.89; lead 5 days; safety 22; failed replenishments 5
38140,2026-04-30,1,20,31,12,0,3,40,3,0,12.964285714285714,5.1888922878205115,376,27.071428571428573,0.0,5,13.285714285714286,SC-0020,Vegetable box 6,0,0,1,3,142.0,99.4,5,Harvest Circle,1,0.32142857142857295,13.285714285714286,9.0,23.0,116.0,0,3.0853994490358128,13.889182058047492,3976.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-03,0.0,0.0,Stock 40; daily planning demand 13.29; lead 1 days; safety 9; failed replenishments 5
38141,2026-04-30,1,21,35,8,0,9,34,9,0,11.321428571428571,4.000496000993908,317,25.714285714285715,0.0,3,9.571428571428571,SC-0021,Breakfast pack 6,1,1,1,3,243.0,199.26,10,Morning Mill,2,-1.75,11.321428571428571,10.0,33.0,112.0,0,3.003154574132492,12.327777777777778,6774.84,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-03,0.0,0.0,Stock 34; daily planning demand 11.32; lead 2 days; safety 10; failed replenishments 3
38142,2026-04-30,1,22,29,0,0,11,18,11,0,12.0,4.784233364802441,325,18.678571428571427,0.03571428571428571,10,13.285714285714286,SC-0022,Pantry pack 6,2,2,0,2,220.0,143.0,120,Grain Yard,3,1.2857142857142865,13.285714285714286,14.0,54.0,147.0,129,1.5,17.39961759082218,2574.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,66.6,HIGH,2026-05-01,4808.571428571429,1683.0000000000002,Stock 18; daily planning demand 13.29; lead 3 days; safety 14; failed replenishments 10
38143,2026-04-30,1,23,15,27,0,5,37,5,1,11.0,5.055250296034367,305,16.035714285714285,0.07142857142857142,4,11.285714285714286,SC-0023,Home care pack 6,3,3,2,3,765.0,436.05,365,Everyday Works,5,0.2857142857142865,11.285714285714286,19.0,76.0,155.0,118,3.3636363636363638,19.020044543429844,16133.85,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,50.9,HIGH,2026-05-03,14862.857142857145,6391.028571428572,Stock 37; daily planning demand 11.29; lead 5 days; safety 19; failed replenishments 4
38144,2026-04-30,1,24,29,6,0,9,26,9,0,9.821428571428571,3.6009625403399044,258,20.464285714285715,0.07142857142857142,8,10.285714285714286,SC-0024,Vegetable box 7,0,0,2,2,119.0,83.3,5,Harvest Circle,1,0.4642857142857153,10.285714285714286,6.0,17.0,89.0,0,2.6472727272727274,12.607329842931936,2165.7999999999997,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 26; daily planning demand 10.29; lead 1 days; safety 6; failed replenishments 8
38145,2026-04-30,1,25,14,15,0,6,23,6,0,11.107142857142858,4.886408100740678,297,15.0,0.10714285714285714,9,12.0,SC-0025,Breakfast pack 7,1,1,1,1,81.0,66.42,10,Morning Mill,2,0.8928571428571423,12.0,12.0,36.0,120.0,97,2.070739549839228,19.8,1527.66,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,36.1,MEDIUM,2026-05-01,81.0,14.579999999999998,Stock 23; daily planning demand 12.00; lead 2 days; safety 12; failed replenishments 9
38146,2026-04-30,1,26,42,2,0,8,36,8,0,8.178571428571429,4.397419878440265,233,21.357142857142858,0.0,5,4.714285714285714,SC-0026,Pantry pack 7,2,2,1,3,446.0,289.9,120,Grain Yard,3,-3.4642857142857144,8.178571428571429,13.0,38.0,95.0,59,4.401746724890829,10.909698996655518,10436.4,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,4.1,LOW,2026-05-04,0.0,0.0,Stock 36; daily planning demand 8.18; lead 3 days; safety 13; failed replenishments 5
38147,2026-04-30,1,27,4,26,0,12,18,12,0,8.857142857142858,3.6688305303349,248,14.964285714285714,0.07142857142857142,6,7.714285714285714,SC-0027,Home care pack 7,3,3,2,2,510.0,290.7,365,Everyday Works,5,-1.1428571428571432,8.857142857142858,14.0,59.0,121.0,103,2.032258064516129,16.572792362768496,5232.599999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,69.1,HIGH,2026-05-02,13405.714285714288,5764.457142857144,Stock 18; daily planning demand 8.86; lead 5 days; safety 14; failed replenishments 6
38148,2026-04-30,1,28,29,1,0,6,24,6,1,8.178571428571429,4.530175137065538,229,19.071428571428573,0.03571428571428571,5,7.142857142857143,SC-0028,Vegetable box 8,0,0,1,1,47.0,32.9,5,Harvest Circle,1,-1.0357142857142856,8.178571428571429,8.0,17.0,74.0,0,2.934497816593886,12.00749063670412,789.5999999999999,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 24; daily planning demand 8.18; lead 1 days; safety 8; failed replenishments 5
38149,2026-04-30,1,29,27,5,0,3,29,3,1,8.0,4.0642980351493065,230,17.107142857142858,0.03571428571428571,6,6.571428571428571,SC-0029,Breakfast pack 8,1,1,1,2,162.0,132.84,10,Morning Mill,2,-1.4285714285714288,8.0,10.0,26.0,82.0,0,3.625,13.444676409185803,3852.36,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-03,0.0,0.0,Stock 29; daily planning demand 8.00; lead 2 days; safety 10; failed replenishments 6
38150,2026-04-30,1,30,10,16,0,9,17,9,0,8.214285714285714,3.3813994785979427,224,15.0,0.07142857142857142,3,8.0,SC-0030,Pantry pack 8,2,2,1,3,446.0,289.9,120,Grain Yard,3,-0.21428571428571352,8.214285714285714,10.0,35.0,93.0,76,2.0695652173913044,14.933333333333334,4928.299999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,50.9,HIGH,2026-05-02,3408.714285714284,1193.0499999999995,Stock 17; daily planning demand 8.21; lead 3 days; safety 10; failed replenishments 3
38151,2026-04-30,1,31,13,20,0,8,25,8,0,8.071428571428571,4.496324189483141,221,11.821428571428571,0.07142857142857142,4,9.142857142857142,SC-0031,Home care pack 8,3,3,0,1,150.0,85.5,365,Everyday Works,5,1.0714285714285712,9.142857142857142,17.0,63.0,127.0,102,3.0973451327433628,18.69486404833837,2137.5,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,60.1,HIGH,2026-05-02,3107.1428571428564,1336.0714285714282,Stock 25; daily planning demand 9.14; lead 5 days; safety 17; failed replenishments 4
38152,2026-04-30,1,32,0,26,0,4,22,4,1,8.892857142857142,4.901543866490668,235,13.428571428571429,0.10714285714285714,11,7.857142857142857,SC-0032,Vegetable box 9,0,0,0,2,70.0,49.0,5,Harvest Circle,1,-1.0357142857142856,8.892857142857142,9.0,18.0,81.0,0,2.4738955823293174,17.5,1078.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 22; daily planning demand 8.89; lead 1 days; safety 9; failed replenishments 11
38153,2026-04-30,1,33,15,8,0,2,21,2,0,8.321428571428571,4.190408549237628,226,12.357142857142858,0.10714285714285714,4,7.714285714285714,SC-0033,Breakfast pack 9,1,1,1,1,81.0,66.42,10,Morning Mill,2,-0.6071428571428568,8.321428571428571,10.0,27.0,85.0,64,2.523605150214592,18.289017341040463,1394.82,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,21.2,LOW,2026-05-02,0.0,0.0,Stock 21; daily planning demand 8.32; lead 2 days; safety 10; failed replenishments 4
38154,2026-04-30,1,34,17,2,0,8,11,8,0,7.107142857142857,2.8846886437583814,202,12.678571428571429,0.03571428571428571,7,6.571428571428571,SC-0034,Pantry pack 9,2,2,2,3,561.0,364.65,120,Grain Yard,3,-0.5357142857142856,7.107142857142857,9.0,31.0,81.0,70,1.5477386934673367,15.932394366197183,4011.1499999999996,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,63.7,HIGH,2026-05-01,5790.3214285714275,2026.6124999999997,Stock 11; daily planning demand 7.11; lead 3 days; safety 9; failed replenishments 7
38155,2026-04-30,1,35,11,9,0,8,12,8,1,6.25,2.4133118476637185,177,12.821428571428571,0.03571428571428571,12,6.714285714285714,SC-0035,Home care pack 9,3,3,0,2,300.0,171.0,365,Everyday Works,5,0.4642857142857144,6.714285714285714,9.0,43.0,90.0,78,1.92,13.805013927576601,2052.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,71.8,HIGH,2026-05-01,6471.428571428571,2782.7142857142853,Stock 12; daily planning demand 6.71; lead 5 days; safety 9; failed replenishments 12
38156,2026-04-30,1,36,19,0,0,9,10,9,1,6.107142857142857,3.1662489281691477,180,14.535714285714286,0.03571428571428571,9,4.571428571428571,SC-0036,Vegetable box 10,0,0,2,1,60.0,42.0,5,Harvest Circle,1,-1.5357142857142856,6.107142857142857,6.0,13.0,55.0,45,1.6374269005847955,12.383292383292382,420.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,17.4,LOW,2026-05-01,0.0,0.0,Stock 10; daily planning demand 6.11; lead 1 days; safety 6; failed replenishments 9
38157,2026-04-30,1,37,18,0,0,5,13,5,1,5.25,3.787161548256502,147,15.142857142857142,0.03571428571428571,9,4.428571428571429,SC-0037,Breakfast pack 10,1,1,2,1,102.0,83.64,10,Morning Mill,2,-0.8214285714285712,5.25,9.0,20.0,57.0,44,2.4761904761904763,9.70754716981132,1087.32,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,33.3,MEDIUM,2026-05-02,0.0,0.0,Stock 13; daily planning demand 5.25; lead 2 days; safety 9; failed replenishments 9
38158,2026-04-30,1,38,19,4,0,3,20,3,0,5.464285714285714,3.4370760921882515,150,14.107142857142858,0.03571428571428571,3,4.142857142857143,SC-0038,Pantry pack 10,2,2,0,2,220.0,143.0,120,Grain Yard,3,-1.3214285714285712,5.464285714285714,10.0,27.0,65.0,45,3.6601307189542482,10.632911392405063,2860.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,24.2,LOW,2026-05-03,0.0,0.0,Stock 20; daily planning demand 5.46; lead 3 days; safety 10; failed replenishments 3
38159,2026-04-30,1,39,13,12,0,6,19,6,0,6.5,3.0489828297804986,166,9.571428571428571,0.17857142857142858,5,5.714285714285714,SC-0039,Home care pack 10,3,3,1,3,608.0,346.56,365,Everyday Works,5,-0.7857142857142856,6.5,12.0,45.0,90.0,71,2.923076923076923,17.34328358208955,6584.64,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,57.3,HIGH,2026-05-02,8208.0,3529.44,Stock 19; daily planning demand 6.50; lead 5 days; safety 12; failed replenishments 5
38160,2026-04-30,2,0,37,0,0,37,0,88,0,152.03571428571428,23.75723226001053,4206,262.9642857142857,0.03571428571428571,9,152.14285714285714,SC-0000,Vegetable box 1,0,0,0,1,35.0,24.5,5,Harvest Circle,1,0.1071428571428612,152.14285714285714,40.0,193.0,1258.0,1258,0.0,15.99456743175336,0.0,0.0,0.0,False,Critical Stock,Fast Moving,0.0,0.0,0.0,100.0,CRITICAL,2026-04-30,5325.0,1597.5,Stock 0; daily planning demand 152.14; lead 1 days; safety 40; failed replenishments 9
38161,2026-04-30,2,1,238,0,0,74,164,74,1,103.78571428571429,17.463946231863464,2817,179.28571428571428,0.03571428571428571,8,104.71428571428571,SC-0001,Breakfast pack 1,1,1,2,3,306.0,250.92,10,Morning Mill,2,0.9285714285714164,104.71428571428571,41.0,251.0,984.0,820,1.5801789401238815,15.712350597609563,41150.88,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,34.5,MEDIUM,2026-05-01,13901.142857142853,2502.2057142857143,Stock 164; daily planning demand 104.71; lead 2 days; safety 41; failed replenishments 8
38162,2026-04-30,2,2,71,175,0,76,170,76,0,77.96428571428571,16.592015355133128,2179,134.35714285714286,0.03571428571428571,6,79.57142857142857,SC-0002,Pantry pack 1,2,2,1,3,446.0,289.9,120,Grain Yard,3,1.6071428571428612,79.57142857142857,48.0,287.0,844.0,674,2.180485570316079,16.217969165337585,49282.99999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,40.7,MEDIUM,2026-05-02,30646.57142857143,10726.300000000003,Stock 170; daily planning demand 79.57; lead 3 days; safety 48; failed replenishments 6
38163,2026-04-30,2,3,184,85,0,51,218,51,0,65.89285714285714,11.957762969640067,1739,84.14285714285714,0.10714285714285714,8,67.57142857142857,SC-0003,Home care pack 1,3,3,1,2,405.0,230.85,365,Everyday Works,5,1.6785714285714306,67.57142857142857,45.0,383.0,856.0,638,3.3084010840108404,20.66723259762309,50325.299999999996,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,43.1,MEDIUM,2026-05-03,48542.14285714285,20873.121428571427,Stock 218; daily planning demand 67.57; lead 5 days; safety 45; failed replenishments 8
38164,2026-04-30,2,4,92,84,0,67,109,48,0,53.714285714285715,11.401290189685461,1523,112.85714285714286,0.0,5,55.42857142857143,SC-0004,Vegetable box 2,0,0,1,1,47.0,32.9,5,Harvest Circle,1,1.7142857142857153,55.42857142857143,19.0,75.0,463.0,0,2.029255319148936,13.49493670886076,3586.1,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-01,0.0,0.0,Stock 109; daily planning demand 55.43; lead 1 days; safety 19; failed replenishments 5
38165,2026-04-30,2,5,121,34,0,42,113,42,0,46.17857142857143,7.9491605493381154,1328,86.60714285714286,0.0,5,41.42857142857143,SC-0005,Breakfast pack 2,1,1,2,3,306.0,250.92,10,Morning Mill,2,-4.75,46.17857142857143,19.0,112.0,435.0,0,2.4470224284609436,15.33360824742268,28353.96,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 113; daily planning demand 46.18; lead 2 days; safety 19; failed replenishments 5
38166,2026-04-30,2,6,44,0,0,43,1,43,0,37.785714285714285,10.612212192518939,1063,72.57142857142857,0.0,7,37.714285714285715,SC-0006,Pantry pack 2,2,2,0,2,220.0,143.0,120,Grain Yard,3,-0.0714285714285694,37.785714285714285,31.0,145.0,409.0,408,0.026465028355387523,14.64763779527559,143.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,99.3,CRITICAL,2026-04-30,24718.57142857143,8651.5,Stock 1; daily planning demand 37.79; lead 3 days; safety 31; failed replenishments 7
38167,2026-04-30,2,7,10,44,0,21,33,21,0,37.285714285714285,8.597403323989397,1052,36.0,0.07142857142857142,5,37.142857142857146,SC-0007,Home care pack 2,3,3,2,3,765.0,436.05,365,Everyday Works,5,-0.1428571428571388,37.285714285714285,32.0,219.0,480.0,447,0.8850574712643678,29.22222222222222,14389.65,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,84.9,CRITICAL,2026-04-30,117372.85714285713,50470.32857142857,Stock 33; daily planning demand 37.29; lead 5 days; safety 32; failed replenishments 5
38168,2026-04-30,2,8,71,31,0,40,62,40,0,30.392857142857142,7.238473778739732,851,59.67857142857143,0.0,9,31.0,SC-0008,Vegetable box 3,0,0,0,3,105.0,73.5,5,Harvest Circle,1,0.6071428571428577,31.0,12.0,43.0,260.0,0,2.0399529964747356,14.259724715739077,4557.0,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-02,0.0,0.0,Stock 62; daily planning demand 31.00; lead 1 days; safety 12; failed replenishments 9
38169,2026-04-30,2,9,53,0,0,17,36,17,1,28.071428571428573,8.308534529731824,767,50.285714285714285,0.03571428571428571,8,30.0,SC-0009,Breakfast pack 3,1,1,0,3,180.0,147.6,10,Morning Mill,2,1.928571428571427,30.0,20.0,80.0,290.0,254,1.282442748091603,15.25284090909091,5313.599999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,55.0,HIGH,2026-05-01,4320.0,777.6000000000001,Stock 36; daily planning demand 30.00; lead 2 days; safety 20; failed replenishments 8
38170,2026-04-30,2,10,54,25,0,26,53,26,1,26.464285714285715,6.094819554082418,735,43.82142857142857,0.03571428571428571,7,28.142857142857142,SC-0010,Pantry pack 3,2,2,1,3,446.0,289.9,120,Grain Yard,3,1.678571428571427,28.142857142857142,18.0,103.0,300.0,247,2.002699055330634,16.772616136919318,15364.699999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,48.3,MEDIUM,2026-05-01,14017.142857142859,4906.000000000001,Stock 53; daily planning demand 28.14; lead 3 days; safety 18; failed replenishments 7
38171,2026-04-30,2,11,37,35,0,26,46,26,1,22.535714285714285,6.8878967539533935,614,35.714285714285715,0.07142857142857142,8,23.857142857142858,SC-0011,Home care pack 3,3,3,2,1,255.0,145.35,365,Everyday Works,5,1.321428571428573,23.857142857142858,26.0,146.0,313.0,267,2.041204437400951,17.192,6686.099999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,68.3,HIGH,2026-05-01,18687.857142857145,8035.778571428573,Stock 46; daily planning demand 23.86; lead 5 days; safety 26; failed replenishments 8
38172,2026-04-30,2,12,46,0,0,11,35,11,0,20.428571428571427,6.414269805898185,572,46.0,0.03571428571428571,6,18.0,SC-0012,Vegetable box 4,0,0,2,2,119.0,83.3,5,Harvest Circle,1,-2.428571428571427,20.428571428571427,11.0,32.0,175.0,0,1.7132867132867133,12.434782608695652,2915.5,0.0,0.0,False,Healthy Stock,Fast Moving,0.0,0.0,0.0,0.0,LOW,2026-05-01,0.0,0.0,Stock 35; daily planning demand 20.43; lead 1 days; safety 11; failed replenishments 6
38173,2026-04-30,2,13,49,14,0,22,41,22,0,18.821428571428573,5.518008037182684,539,41.17857142857143,0.0,4,17.857142857142858,SC-0013,Breakfast pack 4,1,1,2,2,204.0,167.28,10,Morning Mill,2,-0.9642857142857153,18.821428571428573,13.0,51.0,183.0,142,2.178368121442125,13.089332176929748,6858.4800000000005,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,19.0,LOW,2026-05-02,0.0,0.0,Stock 41; daily planning demand 18.82; lead 2 days; safety 13; failed replenishments 4
38174,2026-04-30,2,14,31,22,0,13,40,13,0,18.357142857142858,4.847406986972984,517,33.785714285714285,0.0,2,15.857142857142858,SC-0014,Pantry pack 4,2,2,2,2,374.0,243.1,120,Grain Yard,3,-2.5,18.357142857142858,14.0,70.0,198.0,158,2.178988326848249,15.30232558139535,9724.0,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,42.1,MEDIUM,2026-05-02,5636.714285714285,1972.85,Stock 40; daily planning demand 18.36; lead 3 days; safety 14; failed replenishments 2
38175,2026-04-30,2,15,19,0,0,18,1,18,1,19.642857142857142,5.306978534347126,535,14.25,0.10714285714285714,7,19.428571428571427,SC-0015,Home care pack 4,3,3,2,1,255.0,145.35,365,Everyday Works,5,-0.2142857142857153,19.642857142857142,20.0,119.0,256.0,255,0.05090909090909091,37.54385964912281,145.35,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,99.2,CRITICAL,2026-04-30,24789.642857142855,10659.546428571428,Stock 1; daily planning demand 19.64; lead 5 days; safety 20; failed replenishments 7
38176,2026-04-30,2,16,28,0,0,14,14,14,0,15.178571428571429,5.597972989154341,425,32.392857142857146,0.0,7,16.571428571428573,SC-0016,Vegetable box 5,0,0,1,2,94.0,65.8,5,Harvest Circle,1,1.3928571428571441,16.571428571428573,10.0,27.0,143.0,129,0.9223529411764706,13.120176405733185,921.1999999999999,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,47.3,MEDIUM,2026-04-30,241.71428571428586,72.51428571428576,Stock 14; daily planning demand 16.57; lead 1 days; safety 10; failed replenishments 7
38177,2026-04-30,2,17,35,17,0,11,41,11,0,15.821428571428571,4.853815386839904,438,25.5,0.03571428571428571,8,14.857142857142858,SC-0017,Breakfast pack 5,1,1,0,1,60.0,49.2,10,Morning Mill,2,-0.9642857142857135,15.821428571428571,12.0,44.0,155.0,114,2.5914221218961626,17.176470588235293,2017.2,0.0,0.0,False,Low Stock,Fast Moving,0.0,0.0,0.0,6.1,LOW,2026-05-02,0.0,0.0,Stock 41; daily planning demand 15.82; lead 2 days; safety 12; failed replenishments 8
